"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","S.15 Окно регистрации сообщение 'Регистрируясь, я соглашаюсь с Условиями пользования и Политикой конфиденциальности', проверка корректности перехода по ссылке 'Условиями пользования'","tests.ui_tests","Sun Dec 07 04:17:11 UTC 2025","skipped","Sun Dec 07 04:17:11 UTC 2025","TestSignupPage","signup_page_test","",""
"","557","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Dec 07 04:05:16 UTC 2025","passed","Sun Dec 07 04:05:17 UTC 2025","TestFooter","footer_test","",""
"","57","R.1 Проверка текста заголовка 'Восстановление пароля'","tests.ui_tests","Sun Dec 07 04:14:35 UTC 2025","passed","Sun Dec 07 04:14:35 UTC 2025","TestPasswordRecoveryPage","password_recovery_test","",""
"","368","S.6 Окно регистрации сообщение 'Слабый пароль. Пароль должен содержать минимум 8 символов, включая буквы и цифры'","tests.ui_tests","Sun Dec 07 04:16:36 UTC 2025","passed","Sun Dec 07 04:16:36 UTC 2025","TestSignupPage","signup_page_test","",""
"","802","A.7 POST Регистрация ранее зарегистрированного пользователя","tests.api_tests","Sun Dec 07 03:55:54 UTC 2025","passed","Sun Dec 07 03:55:55 UTC 2025","TestAPI","api_test","",""
"","50","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Dec 07 04:05:20 UTC 2025","passed","Sun Dec 07 04:05:20 UTC 2025","TestFooter","footer_test","",""
"","86","F.9 Проверка перехода в LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","Sun Dec 07 04:12:14 UTC 2025","passed","Sun Dec 07 04:12:14 UTC 2025","TestFooter","footer_test","",""
"","62794","R.5 Восстановить пароль на корректный емайл","tests.ui_tests","Sun Dec 07 04:14:57 UTC 2025","broken","Sun Dec 07 04:15:59 UTC 2025","TestPasswordRecoveryPage","password_recovery_test","",""
"","838","S.7 Регистрация с некорректным email и сильным паролем и подтверждением пароля","tests.ui_tests","Sun Dec 07 04:16:42 UTC 2025","passed","Sun Dec 07 04:16:43 UTC 2025","TestSignupPage","signup_page_test","",""
"","2304","L.9 Авторизация с логином заглавными буквами","tests.ui_tests","Sun Dec 07 04:14:30 UTC 2025","passed","Sun Dec 07 04:14:32 UTC 2025","TestLoginPage","login_page_test","",""
"","551","S.4 Проверка текста заголовка 'Регистрация'","tests.ui_tests","Sun Dec 07 04:16:24 UTC 2025","passed","Sun Dec 07 04:16:25 UTC 2025","TestSignupPage","signup_page_test","",""
"","532","H.7 Проверка цвета кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Dec 07 04:13:16 UTC 2025","passed","Sun Dec 07 04:13:16 UTC 2025","TestHeader","header_test","",""
"","536","H.8 Проверка шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","Sun Dec 07 04:13:35 UTC 2025","passed","Sun Dec 07 04:13:35 UTC 2025","TestHeader","header_test","",""
"","821","S.7 Регистрация с некорректным email и сильным паролем и подтверждением пароля","tests.ui_tests","Sun Dec 07 04:16:39 UTC 2025","passed","Sun Dec 07 04:16:39 UTC 2025","TestSignupPage","signup_page_test","",""
"","3","W.1 Проверка перехода в рабочее пространство авторизованного пользователя","tests.ui_tests","Sun Dec 07 04:17:25 UTC 2025","passed","Sun Dec 07 04:17:25 UTC 2025","TestWorkspacePage","workspace_page_test","",""
"","97","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Sun Dec 07 04:00:36 UTC 2025","passed","Sun Dec 07 04:00:36 UTC 2025","TestFooter","footer_test","",""
"","61961","F.1 Проверка попапа о принятии файлов cookie на странице https://pulsewave.ru/","tests.ui_tests","Sun Dec 07 03:57:09 UTC 2025","passed","Sun Dec 07 03:58:10 UTC 2025","TestFooter","footer_test","",""
"","43","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2025' в футере","tests.ui_tests","Sun Dec 07 04:07:35 UTC 2025","passed","Sun Dec 07 04:07:35 UTC 2025","TestFooter","footer_test","",""
"","1092","H.5 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/login' по кнопке 'Войти'","tests.ui_tests","Sun Dec 07 04:12:50 UTC 2025","passed","Sun Dec 07 04:12:51 UTC 2025","TestHeader","header_test","",""
"","498","A.26 POST Регистрация пользователя без электронной почты","tests.api_tests","Sun Dec 07 03:56:47 UTC 2025","passed","Sun Dec 07 03:56:47 UTC 2025","TestAPI","api_test","",""
"","1869","S.3 Регистрация с уже зарегистрированным email и корректными паролем и подтверждением пароля","tests.ui_tests","Sun Dec 07 04:16:20 UTC 2025","passed","Sun Dec 07 04:16:22 UTC 2025","TestSignupPage","signup_page_test","",""
"","532","H.7 Проверка размера шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Dec 07 04:13:00 UTC 2025","passed","Sun Dec 07 04:13:00 UTC 2025","TestHeader","header_test","",""
"","52","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Dec 07 04:05:14 UTC 2025","passed","Sun Dec 07 04:05:14 UTC 2025","TestFooter","footer_test","",""
"","1575","H.2 Проверка редиректа на главную страницу при клике на логотип","tests.ui_tests","Sun Dec 07 04:12:24 UTC 2025","passed","Sun Dec 07 04:12:26 UTC 2025","TestHeader","header_test","",""
"Создание доски без указания РП, будет создано дефолтное РП для этой доски","1459","A.14 POST Создать доску без указания РП","tests.api_tests","Sun Dec 07 03:56:16 UTC 2025","passed","Sun Dec 07 03:56:18 UTC 2025","TestAPI","api_test","",""
"","5028","A.24 POST Установить новый пароль. Используется в личном кабинете после авторизации.","tests.api_tests","Sun Dec 07 03:56:40 UTC 2025","passed","Sun Dec 07 03:56:45 UTC 2025","TestAPI","api_test","",""
"","39","R.2 Проверка размера шрифта заголовка 'Восстановление пароля'","tests.ui_tests","Sun Dec 07 04:14:38 UTC 2025","passed","Sun Dec 07 04:14:38 UTC 2025","TestPasswordRecoveryPage","password_recovery_test","",""
"","1253","R.6 Восстановить пароль на некорректный емайл","tests.ui_tests","Sun Dec 07 04:16:03 UTC 2025","passed","Sun Dec 07 04:16:04 UTC 2025","TestPasswordRecoveryPage","password_recovery_test","",""
"","1697","A.20 POST Запрос на смену почты","tests.api_tests","Sun Dec 07 03:56:27 UTC 2025","passed","Sun Dec 07 03:56:29 UTC 2025","TestAPI","api_test","",""
"","10","F.7 Проверка значка LinkedIn на странице 'https://app.pulsewave.ru/auth/login' в футере","tests.ui_tests","Sun Dec 07 04:09:56 UTC 2025","passed","Sun Dec 07 04:09:56 UTC 2025","TestFooter","footer_test","",""
"","25","H.7 Проверка цвета шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Dec 07 04:13:05 UTC 2025","passed","Sun Dec 07 04:13:05 UTC 2025","TestHeader","header_test","",""
"","565","F.8 Проверка кликабельности значка LinkedIn на странице 'https://app.pulsewave.ru/auth/signup' в футере","tests.ui_tests","Sun Dec 07 04:11:08 UTC 2025","passed","Sun Dec 07 04:11:09 UTC 2025","TestFooter","footer_test","",""
"","43","L.2 Проверка размера шрифта заголовка 'Войти'","tests.ui_tests","Sun Dec 07 04:13:54 UTC 2025","passed","Sun Dec 07 04:13:54 UTC 2025","TestLoginPage","login_page_test","",""
"","3221","A.12 DELETE Удалить РП","tests.api_tests","Sun Dec 07 03:56:04 UTC 2025","passed","Sun Dec 07 03:56:07 UTC 2025","TestAPI","api_test","",""
"","52","F.6 Проверка шрифта надписи '© PulseWave, 2023-2025' в футере","tests.ui_tests","Sun Dec 07 04:08:43 UTC 2025","passed","Sun Dec 07 04:08:43 UTC 2025","TestFooter","footer_test","",""
"","52","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Dec 07 04:04:04 UTC 2025","passed","Sun Dec 07 04:04:04 UTC 2025","TestFooter","footer_test","",""
"","515","A.30 POST Создать пользователя с некорректными данными","tests.api_tests","Sun Dec 07 03:56:53 UTC 2025","passed","Sun Dec 07 03:56:54 UTC 2025","TestAPI","api_test","",""
"","784","A.1 GET Проверка доступности API","tests.api_tests","Sun Dec 07 03:55:38 UTC 2025","passed","Sun Dec 07 03:55:39 UTC 2025","TestAPI","api_test","",""
"","1267","W.12 Проверка прочтения уведомлений","tests.ui_tests","Sun Dec 07 04:18:23 UTC 2025","passed","Sun Dec 07 04:18:24 UTC 2025","TestWorkspacePage","workspace_page_test","",""
"","1326","A.22 POST Сброс пароля","tests.api_tests","Sun Dec 07 03:56:32 UTC 2025","passed","Sun Dec 07 03:56:34 UTC 2025","TestAPI","api_test","",""
"","42","F.6 Проверка шрифта надписи '© PulseWave, 2023-2025' в футере","tests.ui_tests","Sun Dec 07 04:08:51 UTC 2025","passed","Sun Dec 07 04:08:51 UTC 2025","TestFooter","footer_test","",""
"","48","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2025' в футере","tests.ui_tests","Sun Dec 07 04:06:22 UTC 2025","passed","Sun Dec 07 04:06:22 UTC 2025","TestFooter","footer_test","",""
"","1903","F.1 Проверка попапа о принятии файлов cookie на странице https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Dec 07 03:58:13 UTC 2025","passed","Sun Dec 07 03:58:15 UTC 2025","TestFooter","footer_test","",""
"","45","F.4 Проверка года © PulseWave, 2025 в футере","tests.ui_tests","Sun Dec 07 04:01:49 UTC 2025","passed","Sun Dec 07 04:01:49 UTC 2025","TestFooter","footer_test","",""
"","7","W.3 Проверка видимости аватара","tests.ui_tests","Sun Dec 07 04:17:34 UTC 2025","passed","Sun Dec 07 04:17:34 UTC 2025","TestWorkspacePage","workspace_page_test","",""
"","49","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Dec 07 04:02:54 UTC 2025","passed","Sun Dec 07 04:02:54 UTC 2025","TestFooter","footer_test","",""
"","9280","A.13 POST Подтверждение приглашения в РП","tests.api_tests","Sun Dec 07 03:56:07 UTC 2025","failed","Sun Dec 07 03:56:16 UTC 2025","TestAPI","api_test","",""
"","1542","W.5 Проверка что авторизованный пользователь может выйти из аккаунта","tests.ui_tests","Sun Dec 07 04:17:44 UTC 2025","passed","Sun Dec 07 04:17:45 UTC 2025","TestWorkspacePage","workspace_page_test","",""
"","6435","A.23 POST Подтверждение сброса пароля. Когда пользователь переходит по ссылке     auth/password/reset/confirm/{uid}/{token}","tests.api_tests","Sun Dec 07 03:56:34 UTC 2025","passed","Sun Dec 07 03:56:40 UTC 2025","TestAPI","api_test","",""
"","624","Проверка доступности https://app.dev.pulsewave.ru/","tests.api_tests","Sun Dec 07 03:56:56 UTC 2025","passed","Sun Dec 07 03:56:56 UTC 2025","TestAvailability","availability_test","",""
"","357","S.16 Регистрация с корректным email и слабым паролем и подтверждением пароля","tests.ui_tests","Sun Dec 07 04:17:16 UTC 2025","passed","Sun Dec 07 04:17:17 UTC 2025","TestSignupPage","signup_page_test","",""
"","625","Проверка доступности https://app.pulsewave.ru/","tests.api_tests","Sun Dec 07 03:56:58 UTC 2025","passed","Sun Dec 07 03:56:59 UTC 2025","TestAvailability","availability_test","",""
"","1154","A.2 POST Создать пользователя с корректными данными","tests.api_tests","Sun Dec 07 03:55:39 UTC 2025","passed","Sun Dec 07 03:55:40 UTC 2025","TestAPI","api_test","",""
"","573","F.9 Проверка перехода в LinkedIn на странице 'https://app.pulsewave.ru/auth/signup' в футере","tests.ui_tests","Sun Dec 07 04:12:19 UTC 2025","passed","Sun Dec 07 04:12:19 UTC 2025","TestFooter","footer_test","",""
"","2089","R.3  Проверка некликабельности кнопки 'Продолжить'","tests.ui_tests","Sun Dec 07 04:14:46 UTC 2025","passed","Sun Dec 07 04:14:48 UTC 2025","TestPasswordRecoveryPage","password_recovery_test","",""
"","29","H.8 Проверка шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","Sun Dec 07 04:13:32 UTC 2025","passed","Sun Dec 07 04:13:32 UTC 2025","TestHeader","header_test","",""
"","116","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Sun Dec 07 04:00:30 UTC 2025","passed","Sun Dec 07 04:00:30 UTC 2025","TestFooter","footer_test","",""
"","533","H.3 Проверка текста кнопки 'Войти'","tests.ui_tests","Sun Dec 07 04:12:37 UTC 2025","passed","Sun Dec 07 04:12:37 UTC 2025","TestHeader","header_test","",""
"","15","F.7 Проверка значка LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","Sun Dec 07 04:09:53 UTC 2025","passed","Sun Dec 07 04:09:53 UTC 2025","TestFooter","footer_test","",""
"","1240","Проверка доступности https://pulsewave.ru/","tests.api_tests","Sun Dec 07 03:56:57 UTC 2025","passed","Sun Dec 07 03:56:58 UTC 2025","TestAvailability","availability_test","",""
"","652","Проверка доступности https://api.dev.pulsewave.ru/api/healthcheck/","tests.api_tests","Sun Dec 07 03:56:56 UTC 2025","passed","Sun Dec 07 03:56:57 UTC 2025","TestAvailability","availability_test","",""
"","54","M.3 Проверка текста кнопки 'Войти' на лендинге","tests.ui_tests","Sun Dec 07 04:13:47 UTC 2025","passed","Sun Dec 07 04:13:48 UTC 2025","TestLendingPage","lending_test","",""
"","46","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2025' в футере","tests.ui_tests","Sun Dec 07 04:06:30 UTC 2025","passed","Sun Dec 07 04:06:30 UTC 2025","TestFooter","footer_test","",""
"","39","R.2 Проверка шрифта заголовка 'Восстановление пароля'","tests.ui_tests","Sun Dec 07 04:14:44 UTC 2025","passed","Sun Dec 07 04:14:44 UTC 2025","TestPasswordRecoveryPage","password_recovery_test","",""
"","517","A.30 POST Создать пользователя с некорректными данными","tests.api_tests","Sun Dec 07 03:56:54 UTC 2025","passed","Sun Dec 07 03:56:54 UTC 2025","TestAPI","api_test","",""
"","31","H.4 Проверка текста кнопки 'Регистрация'","tests.ui_tests","Sun Dec 07 04:12:42 UTC 2025","passed","Sun Dec 07 04:12:42 UTC 2025","TestHeader","header_test","",""
"","515","A.30 POST Создать пользователя с некорректными данными","tests.api_tests","Sun Dec 07 03:56:53 UTC 2025","passed","Sun Dec 07 03:56:53 UTC 2025","TestAPI","api_test","",""
"","639","W.11 Проверка видимости уведомлений","tests.ui_tests","Sun Dec 07 04:18:18 UTC 2025","passed","Sun Dec 07 04:18:18 UTC 2025","TestWorkspacePage","workspace_page_test","",""
"","1084","H.5 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/login' по кнопке 'Войти'","tests.ui_tests","Sun Dec 07 04:12:47 UTC 2025","passed","Sun Dec 07 04:12:48 UTC 2025","TestHeader","header_test","",""
"","61","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Dec 07 04:04:01 UTC 2025","passed","Sun Dec 07 04:04:01 UTC 2025","TestFooter","footer_test","",""
"","1735","H.2 Проверка редиректа на главную страницу при клике на логотип","tests.ui_tests","Sun Dec 07 04:12:33 UTC 2025","passed","Sun Dec 07 04:12:34 UTC 2025","TestHeader","header_test","",""
"","2053","M.1 Проверка редиректа с /home на страницу лендинга","tests.ui_tests","Sun Dec 07 04:13:42 UTC 2025","passed","Sun Dec 07 04:13:44 UTC 2025","TestLendingPage","lending_test","",""
"","49","F.4 Проверка года © PulseWave, 2025 в футере","tests.ui_tests","Sun Dec 07 04:01:44 UTC 2025","passed","Sun Dec 07 04:01:44 UTC 2025","TestFooter","footer_test","",""
"","108","W.13 Проверка видимости выпадающего меню Рабочие пространства","tests.ui_tests","Sun Dec 07 04:18:29 UTC 2025","passed","Sun Dec 07 04:18:29 UTC 2025","TestWorkspacePage","workspace_page_test","",""
"","61","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2025' в футере","tests.ui_tests","Sun Dec 07 04:07:38 UTC 2025","passed","Sun Dec 07 04:07:38 UTC 2025","TestFooter","footer_test","",""
"","33","H.7 Проверка размера шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Sun Dec 07 04:13:03 UTC 2025","passed","Sun Dec 07 04:13:03 UTC 2025","TestHeader","header_test","",""
"","3297","A.10 GET Информация о конкретном рабочем пространстве","tests.api_tests","Sun Dec 07 03:55:57 UTC 2025","passed","Sun Dec 07 03:56:01 UTC 2025","TestAPI","api_test","",""
"Пользователи добавляются по одному. Если пользователя не существует, он будет создан","4275","A.4 POST Пригласить пользователя по email","tests.api_tests","Sun Dec 07 03:55:43 UTC 2025","passed","Sun Dec 07 03:55:47 UTC 2025","TestAPI","api_test","",""
"","545","S.5 Проверка шрифта заголовка 'Регистрация'","tests.ui_tests","Sun Dec 07 04:16:33 UTC 2025","passed","Sun Dec 07 04:16:33 UTC 2025","TestSignupPage","signup_page_test","",""
"","64","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Dec 07 04:02:59 UTC 2025","passed","Sun Dec 07 04:02:59 UTC 2025","TestFooter","footer_test","",""
"","2958","A.3 POST Активация пользователя с корректными данными","tests.api_tests","Sun Dec 07 03:55:40 UTC 2025","passed","Sun Dec 07 03:55:43 UTC 2025","TestAPI","api_test","",""
"","501","Проверка доступности https://api.pulsewave.ru/api/healthcheck/","tests.api_tests","Sun Dec 07 03:56:59 UTC 2025","passed","Sun Dec 07 03:56:59 UTC 2025","TestAvailability","availability_test","",""
"","58","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2025' в футере","tests.ui_tests","Sun Dec 07 04:07:32 UTC 2025","passed","Sun Dec 07 04:07:32 UTC 2025","TestFooter","footer_test","",""
"","1262","W.9 Проверка возможности изменить цвет переключателя 'Непрочитанные'","tests.ui_tests","Sun Dec 07 04:18:06 UTC 2025","passed","Sun Dec 07 04:18:07 UTC 2025","TestWorkspacePage","workspace_page_test","",""
"","1353","A.18 POST Обновить JWT refresh token авторизованного пользователя","tests.api_tests","Sun Dec 07 03:56:24 UTC 2025","passed","Sun Dec 07 03:56:26 UTC 2025","TestAPI","api_test","",""
"","63","F.8 Проверка кликабельности значка LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","Sun Dec 07 04:11:12 UTC 2025","passed","Sun Dec 07 04:11:12 UTC 2025","TestFooter","footer_test","",""
"","43","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2025' в футере","tests.ui_tests","Sun Dec 07 04:06:25 UTC 2025","passed","Sun Dec 07 04:06:25 UTC 2025","TestFooter","footer_test","",""
"","39","H.7 Проверка цвета кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Sun Dec 07 04:13:19 UTC 2025","passed","Sun Dec 07 04:13:19 UTC 2025","TestHeader","header_test","",""
"","2257","L.8 Авторизация с пустым паролем","tests.ui_tests","Sun Dec 07 04:14:25 UTC 2025","passed","Sun Dec 07 04:14:28 UTC 2025","TestLoginPage","login_page_test","",""
"","527","A.27 POST Регистрация пользователя без пароля","tests.api_tests","Sun Dec 07 03:56:47 UTC 2025","passed","Sun Dec 07 03:56:48 UTC 2025","TestAPI","api_test","",""
"","48","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Sun Dec 07 03:59:28 UTC 2025","passed","Sun Dec 07 03:59:28 UTC 2025","TestFooter","footer_test","",""
"","612","L.3 Проверка редиректа на страницу восстановления пароля при клике на ссылку 'Забыли пароль?'","tests.ui_tests","Sun Dec 07 04:14:01 UTC 2025","passed","Sun Dec 07 04:14:02 UTC 2025","TestLoginPage","login_page_test","",""
"","794","A.8 POST Создать пару токенов access и refresh","tests.api_tests","Sun Dec 07 03:55:55 UTC 2025","passed","Sun Dec 07 03:55:56 UTC 2025","TestAPI","api_test","",""
"","531","H.7 Проверка шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Dec 07 04:13:10 UTC 2025","passed","Sun Dec 07 04:13:11 UTC 2025","TestHeader","header_test","",""
"","177","W.10 Проверка цвета переключателя 'Непрочитанные'","tests.ui_tests","Sun Dec 07 04:18:12 UTC 2025","passed","Sun Dec 07 04:18:12 UTC 2025","TestWorkspacePage","workspace_page_test","",""
"","11","F.7 Проверка значка LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","Sun Dec 07 04:10:01 UTC 2025","passed","Sun Dec 07 04:10:01 UTC 2025","TestFooter","footer_test","",""
"","571","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Dec 07 04:04:08 UTC 2025","passed","Sun Dec 07 04:04:09 UTC 2025","TestFooter","footer_test","",""
"","79","F.8 Проверка кликабельности значка LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","Sun Dec 07 04:11:03 UTC 2025","passed","Sun Dec 07 04:11:03 UTC 2025","TestFooter","footer_test","",""
"Удаление как из участников так и из приглашенных","2667","A.6 POST Удаление приглашенного пользователей из РП","tests.api_tests","Sun Dec 07 03:55:52 UTC 2025","passed","Sun Dec 07 03:55:54 UTC 2025","TestAPI","api_test","",""
"","1341","A.19 GET Получить данные авторизованного пользователя me","tests.api_tests","Sun Dec 07 03:56:26 UTC 2025","passed","Sun Dec 07 03:56:27 UTC 2025","TestAPI","api_test","",""
"","2784","S.10 Регистрация с корректным email и подтверждением пароля и пустым паролем","tests.ui_tests","Sun Dec 07 04:17:00 UTC 2025","passed","Sun Dec 07 04:17:03 UTC 2025","TestSignupPage","signup_page_test","",""
"","7831","S.8 Регистрация с корректными email и паролем без согласия на подписку","tests.ui_tests","Sun Dec 07 04:16:45 UTC 2025","passed","Sun Dec 07 04:16:53 UTC 2025","TestSignupPage","signup_page_test","",""
"","605","H.6 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/signup' по кнопке 'Регистрация'","tests.ui_tests","Sun Dec 07 04:12:57 UTC 2025","passed","Sun Dec 07 04:12:57 UTC 2025","TestHeader","header_test","",""
"","71","F.9 Проверка перехода в LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","Sun Dec 07 04:12:22 UTC 2025","passed","Sun Dec 07 04:12:22 UTC 2025","TestFooter","footer_test","",""
"","41","W.7 Проверка видимости заголовка 'Ваши рабочие пространства'","tests.ui_tests","Sun Dec 07 04:17:56 UTC 2025","passed","Sun Dec 07 04:17:56 UTC 2025","TestWorkspacePage","workspace_page_test","",""
"","1831","L.7 Авторизация с некорректным емайл","tests.ui_tests","Sun Dec 07 04:14:16 UTC 2025","passed","Sun Dec 07 04:14:18 UTC 2025","TestLoginPage","login_page_test","",""
"","35","H.8 Проверка цвета шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","Sun Dec 07 04:13:30 UTC 2025","passed","Sun Dec 07 04:13:30 UTC 2025","TestHeader","header_test","",""
"","2233","L.8 Авторизация с пустым емайл","tests.ui_tests","Sun Dec 07 04:14:21 UTC 2025","passed","Sun Dec 07 04:14:23 UTC 2025","TestLoginPage","login_page_test","",""
"","56","F.4 Проверка года © PulseWave, 2025 в футере","tests.ui_tests","Sun Dec 07 04:01:41 UTC 2025","passed","Sun Dec 07 04:01:41 UTC 2025","TestFooter","footer_test","",""
"","1687","A.17 GET Получить список всех пользователей для поиска","tests.api_tests","Sun Dec 07 03:56:23 UTC 2025","passed","Sun Dec 07 03:56:24 UTC 2025","TestAPI","api_test","",""
"","606","H.6 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/signup' по кнопке 'Регистрация'","tests.ui_tests","Sun Dec 07 04:12:54 UTC 2025","passed","Sun Dec 07 04:12:54 UTC 2025","TestHeader","header_test","",""
