"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","58","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Apr 26 05:46:00 UTC 2026","passed","Sun Apr 26 05:46:00 UTC 2026","TestFooter","footer_test","",""
"","553","S.5 Проверка цвета шрифта заголовка 'Регистрация'","tests.ui_tests","Sun Apr 26 05:57:40 UTC 2026","passed","Sun Apr 26 05:57:40 UTC 2026","TestSignupPage","signup_page_test","",""
"","44","R.2 Проверка цвета шрифта заголовка 'Восстановление пароля'","tests.ui_tests","Sun Apr 26 05:56:27 UTC 2026","passed","Sun Apr 26 05:56:27 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","2326","S.9 Регистрация с корректным email и паролем и пустым подтверждением пароля","tests.ui_tests","Sun Apr 26 05:58:28 UTC 2026","passed","Sun Apr 26 05:58:30 UTC 2026","TestSignupPage","signup_page_test","",""
"","6732","A.13 POST Подтверждение приглашения в РП","tests.api_tests","Sun Apr 26 05:36:16 UTC 2026","passed","Sun Apr 26 05:36:23 UTC 2026","TestAPI","api_test","",""
"","842","S.16 Регистрация с корректным email и слабым паролем и подтверждением пароля","tests.ui_tests","Sun Apr 26 05:58:50 UTC 2026","passed","Sun Apr 26 05:58:51 UTC 2026","TestSignupPage","signup_page_test","",""
"","62","M.4 Проверка текста кнопки 'Бесплатная регистрация' на лендинге","tests.ui_tests","Sun Apr 26 05:55:22 UTC 2026","passed","Sun Apr 26 05:55:22 UTC 2026","TestLendingPage","lending_test","",""
"","394","S.7 Регистрация с некорректным email и сильным паролем и подтверждением пароля","tests.ui_tests","Sun Apr 26 05:57:56 UTC 2026","passed","Sun Apr 26 05:57:57 UTC 2026","TestSignupPage","signup_page_test","",""
"","1682","A.22 POST Сброс пароля","tests.api_tests","Sun Apr 26 05:36:47 UTC 2026","passed","Sun Apr 26 05:36:48 UTC 2026","TestAPI","api_test","",""
"","41","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Apr 26 05:47:15 UTC 2026","passed","Sun Apr 26 05:47:15 UTC 2026","TestFooter","footer_test","",""
"","53","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Apr 26 05:49:35 UTC 2026","passed","Sun Apr 26 05:49:35 UTC 2026","TestFooter","footer_test","",""
"","76","F.9 Проверка перехода в LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","Sun Apr 26 05:53:26 UTC 2026","passed","Sun Apr 26 05:53:26 UTC 2026","TestFooter","footer_test","",""
"","4","W.1 Проверка перехода в рабочее пространство авторизованного пользователя","tests.ui_tests","Sun Apr 26 05:59:06 UTC 2026","passed","Sun Apr 26 05:59:06 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","36","H.7 Проверка цвета шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Sun Apr 26 05:54:26 UTC 2026","passed","Sun Apr 26 05:54:26 UTC 2026","TestHeader","header_test","",""
"","704","Проверка доступности https://api.pulsewave.ru/api/healthcheck/","tests.api_tests","Sun Apr 26 05:37:16 UTC 2026","passed","Sun Apr 26 05:37:17 UTC 2026","TestAvailability","availability_test","",""
"","54","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Apr 26 05:44:47 UTC 2026","passed","Sun Apr 26 05:44:47 UTC 2026","TestFooter","footer_test","",""
"","521","F.7 Проверка значка LinkedIn на странице 'https://app.pulsewave.ru/auth/login' в футере","tests.ui_tests","Sun Apr 26 05:50:50 UTC 2026","passed","Sun Apr 26 05:50:51 UTC 2026","TestFooter","footer_test","",""
"","62734","F.1 Проверка попапа о принятии файлов cookie на странице https://pulsewave.ru/","tests.ui_tests","Sun Apr 26 05:37:23 UTC 2026","passed","Sun Apr 26 05:38:26 UTC 2026","TestFooter","footer_test","",""
"","78","S.12 Окно регистрации сообщение 'Я согласен получать новости и обновления PulseWave'","tests.ui_tests","Sun Apr 26 05:58:47 UTC 2026","passed","Sun Apr 26 05:58:47 UTC 2026","TestSignupPage","signup_page_test","",""
"Удаление как из участников так и из приглашенных","2426","A.6 POST Удаление приглашенного пользователей из РП","tests.api_tests","Sun Apr 26 05:35:55 UTC 2026","passed","Sun Apr 26 05:35:57 UTC 2026","TestAPI","api_test","",""
"","3504","A.15 GET Список всех пользователей доски для назначения ответственных","tests.api_tests","Sun Apr 26 05:36:25 UTC 2026","passed","Sun Apr 26 05:36:28 UTC 2026","TestAPI","api_test","",""
"","522","F.7 Проверка значка LinkedIn на странице 'https://app.pulsewave.ru/auth/signup' в футере","tests.ui_tests","Sun Apr 26 05:50:54 UTC 2026","passed","Sun Apr 26 05:50:54 UTC 2026","TestFooter","footer_test","",""
"","9","W.3 Проверка видимости аватара","tests.ui_tests","Sun Apr 26 05:59:18 UTC 2026","passed","Sun Apr 26 05:59:18 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","535","H.7 Проверка цвета кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Apr 26 05:54:37 UTC 2026","passed","Sun Apr 26 05:54:38 UTC 2026","TestHeader","header_test","",""
"","30","H.8 Проверка размера шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","Sun Apr 26 05:54:44 UTC 2026","passed","Sun Apr 26 05:54:44 UTC 2026","TestHeader","header_test","",""
"Пользователи добавляются по одному. Если пользователя не существует, он будет создан","6683","A.4 POST Пригласить пользователя по email","tests.api_tests","Sun Apr 26 05:35:42 UTC 2026","passed","Sun Apr 26 05:35:49 UTC 2026","TestAPI","api_test","",""
"","73","L.6 Окно авторизации сообщение 'Забыли пароль?'","tests.ui_tests","Sun Apr 26 05:55:53 UTC 2026","passed","Sun Apr 26 05:55:53 UTC 2026","TestLoginPage","login_page_test","",""
"","80","F.9 Проверка перехода в LinkedIn на странице 'https://app.pulsewave.ru/auth/login' в футере","tests.ui_tests","Sun Apr 26 05:53:19 UTC 2026","passed","Sun Apr 26 05:53:19 UTC 2026","TestFooter","footer_test","",""
"","5045","A.29 DELETE Активировать и удалить авторизованного пользователя","tests.api_tests","Sun Apr 26 05:37:06 UTC 2026","passed","Sun Apr 26 05:37:11 UTC 2026","TestAPI","api_test","",""
"","69","F.8 Проверка кликабельности значка LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","Sun Apr 26 05:52:12 UTC 2026","passed","Sun Apr 26 05:52:12 UTC 2026","TestFooter","footer_test","",""
"","56","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Apr 26 05:45:56 UTC 2026","passed","Sun Apr 26 05:45:56 UTC 2026","TestFooter","footer_test","",""
"","1708","A.16 POST Создать Рабочее пространство","tests.api_tests","Sun Apr 26 05:36:28 UTC 2026","passed","Sun Apr 26 05:36:30 UTC 2026","TestAPI","api_test","",""
"","54","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Apr 26 05:45:50 UTC 2026","passed","Sun Apr 26 05:45:50 UTC 2026","TestFooter","footer_test","",""
"","1792","W.12 Проверка прочтения уведомлений","tests.ui_tests","Sun Apr 26 06:00:21 UTC 2026","passed","Sun Apr 26 06:00:23 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","29","H.8 Проверка цвета кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","Sun Apr 26 05:55:05 UTC 2026","passed","Sun Apr 26 05:55:06 UTC 2026","TestHeader","header_test","",""
"","57","F.4 Проверка года © PulseWave, 2026 в футере","tests.ui_tests","Sun Apr 26 05:42:19 UTC 2026","passed","Sun Apr 26 05:42:19 UTC 2026","TestFooter","footer_test","",""
"","719","A.30 POST Создать пользователя с некорректными данными","tests.api_tests","Sun Apr 26 05:37:12 UTC 2026","passed","Sun Apr 26 05:37:13 UTC 2026","TestAPI","api_test","",""
"","31","H.7 Проверка шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Apr 26 05:54:30 UTC 2026","passed","Sun Apr 26 05:54:30 UTC 2026","TestHeader","header_test","",""
"","39","H.7 Проверка размера шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Sun Apr 26 05:54:19 UTC 2026","passed","Sun Apr 26 05:54:19 UTC 2026","TestHeader","header_test","",""
"","555","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Apr 26 05:49:43 UTC 2026","passed","Sun Apr 26 05:49:44 UTC 2026","TestFooter","footer_test","",""
"","554","S.5 Проверка шрифта заголовка 'Регистрация'","tests.ui_tests","Sun Apr 26 05:57:43 UTC 2026","passed","Sun Apr 26 05:57:44 UTC 2026","TestSignupPage","signup_page_test","",""
"","2327","S.11 Регистрация с пустым email и сильным паролем и подтверждением пароля","tests.ui_tests","Sun Apr 26 05:58:40 UTC 2026","passed","Sun Apr 26 05:58:42 UTC 2026","TestSignupPage","signup_page_test","",""
"","4551","A.11 PATCH Частично обновить данные РП (на данный момент только имя)","tests.api_tests","Sun Apr 26 05:36:07 UTC 2026","passed","Sun Apr 26 05:36:12 UTC 2026","TestAPI","api_test","",""
"","990","A.28 POST Регистрация пользователя без подтверждения подписки","tests.api_tests","Sun Apr 26 05:37:05 UTC 2026","passed","Sun Apr 26 05:37:06 UTC 2026","TestAPI","api_test","",""
"","1892","L.5 Авторизация с некорректным паролем","tests.ui_tests","Sun Apr 26 05:55:48 UTC 2026","passed","Sun Apr 26 05:55:50 UTC 2026","TestLoginPage","login_page_test","",""
