"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","538","H.7 Проверка шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Thu May 07 08:04:55 UTC 2026","passed","Thu May 07 08:04:55 UTC 2026","TestHeader","header_test","",""
"","528","A.30 POST Создать пользователя с некорректными данными","tests.api_tests","Thu May 07 07:48:20 UTC 2026","passed","Thu May 07 07:48:20 UTC 2026","TestAPI","api_test","",""
"","95","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Thu May 07 07:52:06 UTC 2026","passed","Thu May 07 07:52:06 UTC 2026","TestFooter","footer_test","",""
"","855","S.6 Окно регистрации сообщение 'Слабый пароль. Пароль должен содержать минимум 8 символов, включая буквы и цифры'","tests.ui_tests","Thu May 07 08:07:22 UTC 2026","passed","Thu May 07 08:07:23 UTC 2026","TestSignupPage","signup_page_test","",""
"","2230","L.8 Авторизация с пустым емайл","tests.ui_tests","Thu May 07 08:06:03 UTC 2026","passed","Thu May 07 08:06:05 UTC 2026","TestLoginPage","login_page_test","",""
"","548","L.2 Проверка шрифта заголовка 'Войти'","tests.ui_tests","Thu May 07 08:05:41 UTC 2026","passed","Thu May 07 08:05:42 UTC 2026","TestLoginPage","login_page_test","",""
"","370","S.7 Регистрация с некорректным email и сильным паролем и подтверждением пароля","tests.ui_tests","Thu May 07 08:07:26 UTC 2026","passed","Thu May 07 08:07:26 UTC 2026","TestSignupPage","signup_page_test","",""
"","2003","W.6 Проверка перехода в Рабочие пространства по ссылке На главную","tests.ui_tests","Thu May 07 08:08:41 UTC 2026","passed","Thu May 07 08:08:43 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","57","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Thu May 07 07:56:48 UTC 2026","passed","Thu May 07 07:56:48 UTC 2026","TestFooter","footer_test","",""
"","363","S.16 Регистрация с корректным email и слабым паролем и подтверждением пароля","tests.ui_tests","Thu May 07 08:08:02 UTC 2026","passed","Thu May 07 08:08:02 UTC 2026","TestSignupPage","signup_page_test","",""
"","531","H.7 Проверка цвета шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Thu May 07 08:04:46 UTC 2026","passed","Thu May 07 08:04:46 UTC 2026","TestHeader","header_test","",""
"","638","W.11 Проверка видимости уведомлений","tests.ui_tests","Thu May 07 08:09:09 UTC 2026","passed","Thu May 07 08:09:09 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","545","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/signup","tests.ui_tests","Thu May 07 07:50:50 UTC 2026","passed","Thu May 07 07:50:51 UTC 2026","TestFooter","footer_test","",""
"","1964","F.1 Проверка попапа о принятии файлов cookie на странице https://app.pulsewave.ru/auth/signup","tests.ui_tests","Thu May 07 07:49:38 UTC 2026","passed","Thu May 07 07:49:40 UTC 2026","TestFooter","footer_test","",""
"","63","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Thu May 07 08:00:16 UTC 2026","passed","Thu May 07 08:00:16 UTC 2026","TestFooter","footer_test","",""
"","563","S.5 Проверка размера шрифта заголовка 'Регистрация'","tests.ui_tests","Thu May 07 08:07:14 UTC 2026","passed","Thu May 07 08:07:15 UTC 2026","TestSignupPage","signup_page_test","",""
"","1106","H.5 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/login' по кнопке 'Войти'","tests.ui_tests","Thu May 07 08:04:27 UTC 2026","passed","Thu May 07 08:04:29 UTC 2026","TestHeader","header_test","",""
"","557","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Thu May 07 07:54:24 UTC 2026","passed","Thu May 07 07:54:24 UTC 2026","TestFooter","footer_test","",""
"","2086","A.20 POST Запрос на смену почты","tests.api_tests","Thu May 07 07:47:48 UTC 2026","passed","Thu May 07 07:47:50 UTC 2026","TestAPI","api_test","",""
"","549","L.2 Проверка размера шрифта заголовка 'Войти'","tests.ui_tests","Thu May 07 08:05:35 UTC 2026","passed","Thu May 07 08:05:36 UTC 2026","TestLoginPage","login_page_test","",""
"","552","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Thu May 07 07:59:10 UTC 2026","passed","Thu May 07 07:59:10 UTC 2026","TestFooter","footer_test","",""
"","104","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Thu May 07 07:51:57 UTC 2026","passed","Thu May 07 07:51:57 UTC 2026","TestFooter","footer_test","",""
"","29","H.7 Проверка шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Thu May 07 08:04:52 UTC 2026","passed","Thu May 07 08:04:52 UTC 2026","TestHeader","header_test","",""
"","532","H.8 Проверка шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","Thu May 07 08:05:13 UTC 2026","passed","Thu May 07 08:05:14 UTC 2026","TestHeader","header_test","",""
"","960","A.2 POST Создать пользователя с корректными данными","tests.api_tests","Thu May 07 05:57:40 UTC 2026","passed","Thu May 07 05:57:41 UTC 2026","TestAPI","api_test","",""
"","555","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Thu May 07 07:55:32 UTC 2026","passed","Thu May 07 07:55:33 UTC 2026","TestFooter","footer_test","",""
"","1109","A.8 POST Создать пару токенов access и refresh","tests.api_tests","Thu May 07 05:58:01 UTC 2026","passed","Thu May 07 05:58:02 UTC 2026","TestAPI","api_test","",""
"","552","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Thu May 07 07:54:27 UTC 2026","passed","Thu May 07 07:54:27 UTC 2026","TestFooter","footer_test","",""
"","29","H.4 Проверка текста кнопки 'Регистрация'","tests.ui_tests","Thu May 07 08:04:22 UTC 2026","passed","Thu May 07 08:04:22 UTC 2026","TestHeader","header_test","",""
"","7473","A.23 POST Подтверждение сброса пароля. Когда пользователь переходит по ссылке     auth/password/reset/confirm/{uid}/{token}","tests.api_tests","Thu May 07 07:47:58 UTC 2026","passed","Thu May 07 07:48:06 UTC 2026","TestAPI","api_test","",""
"","58","M.4 Проверка текста кнопки 'Бесплатная регистрация' на лендинге","tests.ui_tests","Thu May 07 08:05:31 UTC 2026","passed","Thu May 07 08:05:31 UTC 2026","TestLendingPage","lending_test","",""
"","50","S.5 Проверка цвета шрифта заголовка 'Регистрация'","tests.ui_tests","Thu May 07 08:07:17 UTC 2026","passed","Thu May 07 08:07:17 UTC 2026","TestSignupPage","signup_page_test","",""
"","513","A.26 POST Регистрация пользователя без электронной почты","tests.api_tests","Thu May 07 07:48:14 UTC 2026","passed","Thu May 07 07:48:14 UTC 2026","TestAPI","api_test","",""
"","1327","Проверка доступности https://pulsewave.ru/","tests.api_tests","Thu May 07 07:48:21 UTC 2026","passed","Thu May 07 07:48:23 UTC 2026","TestAvailability","availability_test","",""
"","374","S.16 Регистрация с корректным email и слабым паролем и подтверждением пароля","tests.ui_tests","Thu May 07 08:08:05 UTC 2026","passed","Thu May 07 08:08:05 UTC 2026","TestSignupPage","signup_page_test","",""
"","55","F.4 Проверка года © PulseWave, 2026 в футере","tests.ui_tests","Thu May 07 07:53:14 UTC 2026","passed","Thu May 07 07:53:14 UTC 2026","TestFooter","footer_test","",""
"","1392","S.3 Регистрация с уже зарегистрированным email и корректными паролем и подтверждением пароля","tests.ui_tests","Thu May 07 08:07:07 UTC 2026","passed","Thu May 07 08:07:08 UTC 2026","TestSignupPage","signup_page_test","",""
"","534","H.3 Проверка текста кнопки 'Войти'","tests.ui_tests","Thu May 07 08:04:17 UTC 2026","passed","Thu May 07 08:04:17 UTC 2026","TestHeader","header_test","",""
"","49","L.1 Проверка текста заголовка 'Войти'","tests.ui_tests","Thu May 07 08:05:33 UTC 2026","passed","Thu May 07 08:05:33 UTC 2026","TestLoginPage","login_page_test","",""
"","513","Проверка доступности https://api.pulsewave.ru/api/healthcheck/","tests.api_tests","Thu May 07 07:48:23 UTC 2026","passed","Thu May 07 07:48:24 UTC 2026","TestAvailability","availability_test","",""
"","3","W.2 Проверка заголовка рабочего пространства","tests.ui_tests","Thu May 07 08:08:19 UTC 2026","passed","Thu May 07 08:08:19 UTC 2026","TestWorkspacePage","workspace_page_test","",""
